Cube ID,Timestamp,Temperature Layer A,Temperature Layer B,Humidity Layer A,Humidity Layer B
8,3769548,,20.0,,
76,3769550,,20.23,,
61,3769551,19.36,,,
5,3769551,18.11,,,
64,3769552,19.85,,,
95,3769557,18.69,,,
74,3769560,,19.1,,
21,3769569,21.83,,,
86,3769571,19.23,,,
79,3769574,,20.16,,
60,3769575,,20.7,,
51,3769576,,22.4,,
62,3769576,,17.4,,
84,3769577,,19.13,,
31,3769580,,20.97,,
55,3769583,19.42,,,
7,3769583,19.14,,,
52,3769591,,20.4,,
9,3769597,,22.49,,
78,3769600,18.85,,,
85,3769601,,19.61,,
75,3769601,16.21,,,
40,3769602,,21.68,,
33,3769604,19.13,,,
35,3769606,,19.07,,
88,3769608,21.56,,,
95,3769612,,21.89,,
37,3769616,20.7,,,
57,3769616,19.86,,,
26,3769622,,21.53,,
83,3769624,19.68,,,
20,3769629,19.27,,,
98,3769632,,19.41,,
92,3769632,,20.15,,
58,3769632,16.6,,,
86,3769639,,18.17,,
26,3769639,18.0,,,
72,3769640,22.13,,,
89,3769646,,22.31,,
14,3769648,19.02,,,
28,3769650,,19.33,,
59,3769655,21.68,,,
18,3769655,20.17,,,
77,3769662,,19.86,,
1,3769663,19.07,,,
59,3769664,,20.02,,
87,3769668,19.86,,,
73,3769671,,20.56,,
41,3769671,19.46,,,
13,3769677,17.02,,,
10,3769682,21.34,,,
66,3769684,18.48,,,
72,3769685,,21.59,,
44,3769685,19.75,,,
47,3769686,,20.83,,
27,3769687,,20.1,,
45,3769687,,20.51,,
20,3769689,,18.12,,
81,3769689,18.9,,,
97,3769690,18.5,,,
32,3769694,20.26,,,
38,3771098,23.32,,,
46,3771260,23.73,,,
46,3771456,,23.8,,
86,3772799,,20.75,,
81,3772799,,22.02,,
65,3772803,20.23,,,
68,3772805,17.71,,,
22,3772808,,17.89,,
47,3772811,,19.85,,
79,3772812,21.6,,,
82,3772813,,20.75,,
4,3772817,20.91,,,
27,3772824,18.89,,,
59,3772825,,20.78,,
54,3772827,,21.37,,
5,3772829,,21.06,,
37,3772837,,18.71,,
13,3772842,,23.25,,
28,3772843,,21.51,,
23,3772843,17.74,,,
65,3772844,,19.5,,
20,3772846,19.56,,,
72,3772847,22.5,,,
30,3772848,19.41,,,
9,3772851,21.27,,,
31,3772857,17.43,,,
67,3772861,,21.35,,
34,3772863,,19.66,,
45,3772867,18.37,,,
50,3772870,20.94,,,
76,3772872,,20.77,,
43,3772876,,20.54,,
69,3772877,,20.74,,
94,3772878,19.8,,,
6,3772882,17.16,,,
62,3772883,,19.43,,
54,3772886,18.36,,,
11,3772890,,21.5,,
70,3772895,19.97,,,
44,3772897,18.64,,,
23,3772899,,19.89,,
60,3772902,,19.85,,
99,3772902,,21.03,,
44,3772903,,18.5,,
24,3772903,,20.79,,
60,3772905,20.66,,,
26,3772907,,21.71,,
99,3772913,20.86,,,
87,3772913,,23.23,,
67,3772915,19.76,,,
1,3772915,20.42,,,
32,3772915,,20.3,,
57,3772916,20.01,,,
68,3772917,,22.2,,
62,3772921,17.31,,,
91,3772922,19.0,,,
52,3772922,,19.68,,
86,3772922,18.04,,,
71,3772923,,18.38,,
95,3772924,,23.21,,
83,3772927,19.28,,,
66,3772928,20.68,,,
15,3772928,17.18,,,
92,3772932,,19.68,,
1,3772935,,22.32,,
3,3772938,,20.04,,
93,3772938,,23.98,,
29,3772947,18.97,,,
84,3772949,18.93,,,
49,3772953,,20.02,,
77,3772956,,19.43,,
36,3772967,,20.13,,
14,3772969,,19.65,,
42,3772969,18.55,,,
17,3772971,,19.71,,
78,3772971,17.79,,,
88,3772977,,18.52,,
96,3772982,,21.82,,
0,3772986,19.19,,,
7,3772989,18.61,,,
22,3772991,19.14,,,
30,3772992,,20.12,,
48,3772992,19.69,,,
51,3772997,17.45,,,
25,3773002,20.87,,,
50,3773003,,21.89,,
76,3773017,18.77,,,
61,3773017,19.96,,,
98,3773017,,20.32,,
35,3773020,18.62,,,
16,3773021,,19.87,,
70,3773023,,21.32,,
77,3773024,18.16,,,
40,3773027,21.09,,,
66,3773029,,19.63,,
33,3773030,,19.15,,
36,3773031,18.58,,,
26,3773032,18.84,,,
84,3773039,,20.68,,
56,3773039,21.99,,,
73,3773041,19.53,,,
90,3773044,,21.94,,
96,3773046,19.38,,,
52,3773046,18.03,,,
25,3773046,,19.34,,
17,3773047,20.54,,,
20,3773058,,17.67,,
64,3773061,20.25,,,
55,3773065,19.31,,,
39,3773067,20.15,,,
35,3773071,,20.46,,
82,3773076,19.07,,,
33,3773079,17.62,,,
40,3773079,,21.31,,
3,3773088,18.76,,,
78,3773090,,22.94,,
51,3773096,,20.13,,
0,3773102,,19.24,,
69,3773104,19.83,,,
94,3773106,,18.2,,
19,3773106,,19.61,,
89,3773110,,19.77,,
45,3773110,,21.05,,
12,3773112,20.42,,,
11,3773113,20.78,,,
19,3773114,18.48,,,
74,3773116,16.83,,,
85,3773121,,21.6,,
95,3773128,18.81,,,
87,3773128,19.47,,,
73,3773129,,20.33,,
29,3773129,,21.83,,
81,3773132,17.79,,,
71,3773133,20.86,,,
53,3773134,,20.78,,
32,3773142,19.58,,,
89,3773142,18.89,,,
75,3773145,17.02,,,
18,3773150,,20.03,,
92,3773151,18.47,,,
14,3773155,19.86,,,
42,3773157,,20.93,,
2,3773166,,18.0,,
80,3773167,18.49,,,
56,3773168,,18.8,,
21,3773170,,19.42,,
41,3773177,17.59,,,
24,3773179,20.03,,,
88,3773179,18.64,,,
63,3773185,18.59,,,
34,3773186,20.05,,,
27,3773192,,18.76,,
61,3773192,,22.31,,
43,3773193,19.24,,,
9,3773194,,20.19,,
59,3773194,21.59,,,
13,3773196,18.75,,,
79,3773197,,22.06,,
91,3773198,,19.86,,
4,3773199,,23.27,,
72,3773204,,21.18,,
37,3773204,21.88,,,
49,3773206,21.01,,,
75,3773206,,21.73,,
7,3773208,,20.78,,
58,3773210,17.74,,,
8,3773211,,19.21,,
28,3773212,19.2,,,
55,3773213,,20.53,,
2,3773214,20.37,,,
15,3773216,,20.53,,
53,3773217,18.47,,,
63,3773217,,20.71,,
97,3773218,16.37,,,
58,3773219,,20.67,,
74,3773223,,19.37,,
98,3773228,20.07,,,
5,3773229,18.78,,,
16,3773229,18.29,,,
21,3773230,20.5,,,
8,3773230,19.8,,,
90,3773239,19.91,,,
39,3773244,,20.53,,
57,3773246,,20.89,,
93,3773248,18.44,,,
97,3773253,,20.76,,
41,3773259,,21.05,,
85,3773265,22.02,,,
31,3773274,,23.54,,
47,3773276,20.81,,,
80,3773276,,20.31,,
64,3773281,,19.52,,
6,3773282,,21.54,,
83,3773283,,19.18,,
10,3773287,,19.72,,
48,3773288,,21.83,,
18,3773290,22.15,,,
10,3773294,22.9,,,
12,3773297,,22.16,,
38,3774574,20.75,,,
7,3776402,,20.13,,
36,3776409,,19.0,,
34,3776409,18.85,,,
49,3776410,,20.0,,
35,3776411,18.98,,,
66,3776414,19.38,,,
11,3776417,19.81,,,
2,3776417,18.47,,,
41,3776420,,22.39,,
90,3776425,,21.06,,
28,3776426,22.54,,,
61,3776434,,20.27,,
65,3776439,19.73,,,
14,3776439,18.81,,,
12,3776442,19.75,,,
82,3776448,19.5,,,
24,3776461,19.7,,,
62,3776461,16.37,,,
26,3776461,,20.58,,
0,3776465,20.17,,,
39,3776466,,21.51,,
97,3776477,17.0,,,
69,3776485,18.32,,,
57,3776486,,20.84,,
44,3776486,,20.36,,
33,3776490,,22.29,,
3,3776498,19.87,,,
72,3776499,,22.33,,
78,3776502,17.9,,,
79,3776507,22.08,,,
84,3776508,20.24,,,
85,3776509,,21.16,,
34,3776512,,21.41,,
89,3776514,,22.88,,
48,3776515,,24.57,,
9,3776517,20.63,,,
90,3776518,19.26,,,
37,3776523,22.16,,,
67,3776527,,21.64,,
20,3776527,,18.83,,
6,3776527,,19.94,,
4,3776528,20.07,,,
98,3776529,,20.89,,
18,3776531,,19.01,,
87,3776531,17.84,,,
68,3776531,,20.97,,
96,3776536,,20.77,,
42,3776538,19.48,,,
86,3776538,18.61,,,
80,3776542,18.34,,,
23,3776542,,19.92,,
31,3776545,,21.01,,
17,3776548,,20.62,,
15,3776552,,19.66,,
77,3776555,20.05,,,
25,3776559,19.59,,,
19,3776561,,22.85,,
42,3776562,,19.83,,
29,3776564,,19.54,,
8,3776570,17.89,,,
30,3776570,,20.45,,
47,3776571,22.05,,,
89,3776572,20.64,,,
67,3776572,18.65,,,
76,3776576,,20.26,,
63,3776576,17.76,,,
54,3776578,19.15,,,
59,3776578,,20.52,,
56,3776579,,18.85,,
47,3776583,,20.49,,
88,3776584,20.26,,,
23,3776588,19.33,,,
83,3776588,,19.9,,
24,3776589,,18.8,,
25,3776590,,20.17,,
91,3776590,20.32,,,
57,3776591,21.05,,,
73,3776592,18.82,,,
40,3776593,,21.84,,
77,3776595,,18.83,,
96,3776596,20.14,,,
92,3776598,,21.62,,
44,3776604,19.94,,,
59,3776604,21.92,,,
50,3776604,,22.3,,
73,3776604,,20.0,,
94,3776606,19.35,,,
74,3776607,,21.94,,
91,3776610,,20.81,,
55,3776610,,21.74,,
8,3776612,,17.7,,
75,3776618,,20.79,,
29,3776620,17.54,,,
60,3776631,19.14,,,
12,3776635,,20.78,,
39,3776638,19.94,,,
31,3776641,19.26,,,
32,3776647,18.96,,,
53,3776648,18.48,,,
53,3776653,,21.84,,
55,3776653,20.38,,,
1,3776656,19.92,,,
99,3776657,22.74,,,
79,3776662,,21.43,,
0,3776667,,21.45,,
78,3776667,,21.68,,
48,3776675,20.17,,,
62,3776677,,17.52,,
69,3776680,,20.46,,
93,3776681,,22.18,,
26,3776688,18.25,,,
15,3776689,15.84,,,
4,3776690,,20.86,,
5,3776694,,22.03,,
18,3776696,20.81,,,
82,3776701,,20.6,,
27,3776702,19.75,,,
41,3776703,19.52,,,
10,3776704,21.12,,,
92,3776704,19.62,,,
64,3776705,21.53,,,
32,3776708,,19.75,,
63,3776709,,20.38,,
2,3776710,,19.93,,
61,3776712,19.19,,,
56,3776713,20.95,,,
51,3776713,,20.07,,
58,3776719,17.89,,,
81,3776720,,22.14,,
10,3776723,,20.61,,
87,3776725,,19.44,,
86,3776731,,19.46,,
81,3776738,19.18,,,
5,3776740,18.64,,,
21,3776740,,20.63,,
49,3776742,19.47,,,
22,3776743,18.9,,,
43,3776745,,21.75,,
66,3776752,,19.41,,
21,3776753,19.73,,,
13,3776757,,23.17,,
52,3776758,,19.89,,
54,3776762,,21.77,,
50,3776767,22.14,,,
27,3776767,,19.83,,
71,3776771,,16.54,,
98,3776773,20.05,,,
85,3776773,24.2,,,
16,3776773,18.02,,,
83,3776773,19.46,,,
99,3776777,,20.4,,
88,3776777,,20.61,,
17,3776779,20.24,,,
52,3776780,18.23,,,
40,3776790,21.57,,,
1,3776790,,21.92,,
80,3776792,,22.13,,
64,3776794,,17.48,,
28,3776794,,17.78,,
93,3776795,20.76,,,
22,3776802,,19.18,,
95,3776806,,22.39,,
74,3776808,18.85,,,
71,3776812,20.04,,,
68,3776816,18.08,,,
58,3776818,,22.76,,
45,3776819,18.5,,,
37,3776819,,19.42,,
9,3776825,,19.68,,
14,3776826,,18.56,,
16,3776830,,20.95,,
19,3776830,17.67,,,
94,3776836,,20.46,,
33,3776839,19.47,,,
51,3776847,20.1,,,
60,3776848,,20.71,,
20,3776852,17.16,,,
6,3776854,18.27,,,
36,3776855,16.69,,,
35,3776855,,20.01,,
30,3776860,21.32,,,
3,3776865,,20.53,,
75,3776871,18.18,,,
11,3776872,,20.6,,
72,3776873,23.75,,,
84,3776874,,20.43,,
45,3776874,,21.21,,
70,3776882,,20.29,,
7,3776883,20.14,,,
97,3776884,,19.95,,
70,3776885,19.59,,,
95,3776886,18.06,,,
65,3776887,,19.15,,
43,3776890,19.57,,,
76,3776892,20.62,,,
13,3776894,17.34,,,
38,3778303,22.01,,,
74,3780001,,21.19,,
98,3780009,,17.9,,
84,3780012,,21.69,,
13,3780020,18.05,,,
83,3780021,,19.14,,
66,3780021,19.65,,,
44,3780028,16.77,,,
94,3780028,,21.08,,
50,3780029,,19.51,,
9,3780030,,19.96,,
7,3780031,18.57,,,
70,3780034,,21.08,,
35,3780036,,20.42,,
44,3780040,,20.07,,
26,3780041,,22.13,,
64,3780044,,19.16,,
1,3780045,19.8,,,
75,3780046,16.96,,,
22,3780047,18.67,,,
29,3780047,18.92,,,
14,3780047,,18.94,,
69,3780050,,21.85,,
72,3780057,,19.8,,
15,3780059,17.26,,,
8,3780059,,21.97,,
15,3780061,,21.05,,
30,3780061,,18.6,,
67,3780061,18.94,,,
85,3780061,23.88,,,
45,3780075,19.38,,,
27,3780080,19.46,,,
97,3780094,19.41,,,
57,3780095,,19.86,,
87,3780095,,20.24,,
68,3780098,17.77,,,
31,3780098,,20.78,,
77,3780099,19.79,,,
3,3780106,,19.88,,
88,3780108,,17.87,,
52,3780108,17.35,,,
65,3780109,,18.96,,
28,3780109,20.35,,,
29,3780110,,20.15,,
57,3780111,18.0,,,
54,3780112,,22.71,,
92,3780113,,19.83,,
69,3780115,17.79,,,
25,3780117,23.82,,,
95,3780118,17.74,,,
47,3780118,20.72,,,
30,3780124,20.75,,,
47,3780125,,20.16,,
78,3780127,17.85,,,
92,3780127,19.11,,,
9,3780127,,,,8.6
5,3780131,,21.96,,
94,3780131,17.59,,,
54,3780132,21.48,,,
73,3780142,,18.97,,
76,3780144,21.12,,,
62,3780144,,18.6,,
20,3780147,,18.27,,
0,3780153,,18.94,,
12,3780155,,20.64,,
35,3780160,16.86,,,
19,3780161,,22.89,,
65,3780161,18.16,,,
24,3780176,19.5,,,
49,3780176,18.53,,,
21,3780179,19.31,,,
43,3780180,,21.76,,
91,3780188,19.5,,,
61,3780193,18.57,,,
60,3780193,19.03,,,
48,3780202,,20.11,,
23,3780203,,20.54,,
85,3780208,,20.13,,
34,3780208,,19.81,,
56,3780211,,18.73,,
45,3780213,,20.16,,
28,3780215,,19.12,,
91,3780216,,20.07,,
82,3780217,,21.73,,
8,3780223,19.29,,,
37,3780225,,19.0,,
98,3780225,19.26,,,
50,3780228,22.5,,,
39,3780230,,22.17,,
96,3780230,,20.82,,
73,3780231,19.13,,,
23,3780233,16.6,,,
55,3780234,17.56,,,
11,3780234,19.7,,,
6,3780235,,18.8,,
25,3780236,,19.74,,
71,3780239,,18.47,,
10,3780244,,19.68,,
51,3780244,,21.03,,
79,3780246,23.69,,,
16,3780246,,22.78,,
75,3780248,,,,9.88
58,3780249,,18.93,,
46,3780250,24.95,,,
31,3780252,19.79,,,
43,3780258,21.28,,,
7,3780259,,20.62,,
33,3780264,,20.35,,
78,3780266,,20.3,,
63,3780269,,18.32,,
42,3780269,19.62,,,
59,3780270,,18.2,,
39,3780274,21.58,,,
53,3780275,18.85,,,
4,3780276,,21.95,,
81,3780276,,20.79,,
90,3780277,,18.92,,
34,3780282,18.75,,,
59,3780283,23.14,,,
27,3780283,,17.36,,
99,3780284,22.15,,,
62,3780285,16.18,,,
24,3780287,,,9.84,
41,3780292,,21.71,,
70,3780303,22.4,,,
77,3780303,,21.06,,
95,3780305,,21.36,,
84,3780306,19.39,,,
37,3780311,22.67,,,
53,3780312,,19.48,,
40,3780312,20.79,,,
48,3780315,19.88,,,
36,3780315,19.98,,,
20,3780317,20.41,,,
3,3780317,19.89,,,
16,3780319,20.45,,,
60,3780322,,20.39,,
72,3780322,19.68,,,
14,3780324,19.56,,,
83,3780325,21.03,,,
2,3780326,,18.57,,
6,3780329,17.79,,,
17,3780335,18.94,,,
36,3780340,,17.34,,
68,3780342,,19.64,,
63,3780342,18.99,,,
93,3780342,19.43,,,
90,3780345,19.26,,,
32,3780349,19.55,,,
18,3780351,21.46,,,
96,3780351,20.69,,,
4,3780353,19.37,,,
79,3780354,,22.33,,
32,3780355,,22.18,,
11,3780361,,19.85,,
50,3780383,,,10.54,
22,3780383,,20.55,,
24,3780387,,19.94,,
9,3780390,20.88,,,
40,3780390,,19.55,,
19,3780392,19.59,,,
82,3780392,19.77,,,
12,3780393,19.82,,,
58,3780397,17.84,,,
66,3780412,,20.44,,
80,3780412,,22.43,,
2,3780415,19.63,,,
93,3780418,,23.1,,
25,3780419,,,9.45,
76,3780420,,20.03,,
1,3780424,,21.27,,
99,3780425,,18.8,,
42,3780426,,21.74,,
52,3780426,,20.66,,
87,3780431,18.86,,,
86,3780434,,18.95,,
46,3780435,,23.22,,
61,3780435,,20.85,,
17,3780436,,19.95,,
13,3780439,,25.09,,
67,3780440,,20.69,,
81,3780442,16.91,,,
80,3780443,19.28,,,
64,3780444,20.5,,,
26,3780452,18.84,,,
75,3780453,,17.92,,
0,3780454,20.21,,,
49,3780455,,19.48,,
74,3780455,17.56,,,
10,3780460,20.32,,,
33,3780461,18.32,,,
97,3780463,,18.6,,
21,3780466,,19.97,,
41,3780467,19.6,,,
5,3780467,17.47,,,
95,3780474,,,,9.56
56,3780480,20.99,,,
18,3780481,,20.43,,
55,3780486,,21.69,,
71,3780490,21.17,,,
51,3780490,18.1,,,
89,3780491,,21.83,,
88,3780492,19.91,,,
89,3780495,20.08,,,
86,3780498,18.44,,,
38,3782343,20.99,,,
55,3783600,19.19,,,
36,3783601,18.77,,,
73,3783601,19.07,,,
18,3783604,,20.27,,
26,3783606,,21.87,,
15,3783610,17.53,,,
17,3783610,,20.38,,
75,3783611,,21.63,,
87,3783611,,21.18,,
14,3783612,17.9,,,
2,3783614,20.73,,,
97,3783616,,20.19,,
25,3783618,,18.23,,
61,3783621,,20.33,,
68,3783625,,21.08,,
53,3783626,15.92,,,
18,3783629,20.73,,,
35,3783630,18.85,,,
4,3783635,,21.73,,
0,3783635,,20.97,,
24,3783636,18.13,,,
3,3783636,,19.37,,
82,3783637,,19.44,,
81,3783639,19.47,,,
72,3783640,,21.99,,
7,3783640,17.24,,,
37,3783646,,20.3,,
67,3783647,,20.52,,
90,3783652,,19.45,,
51,3783654,,19.93,,
86,3783661,,20.39,,
64,3783664,20.52,,,
84,3783664,,21.27,,
69,3783664,,22.03,,
94,3783665,,19.92,,
28,3783665,,21.11,,
72,3783667,21.98,,,
43,3783669,,22.58,,
48,3783669,,21.08,,
64,3783672,,19.58,,
67,3783678,18.42,,,
21,3783687,,20.31,,
39,3783688,,18.94,,
10,3783690,19.87,,,
74,3783690,,19.58,,
41,3783691,,22.02,,
10,3783695,,19.83,,
79,3783696,20.63,,,
40,3783698,19.32,,,
95,3783700,,20.95,,
74,3783705,18.36,,,
90,3783708,19.28,,,
68,3783723,15.8,,,
52,3783724,,18.27,,
8,3783724,,20.24,,
91,3783729,19.76,,,
6,3783729,19.06,,,
88,3783730,,18.54,,
27,3783730,19.22,,,
51,3783732,18.39,,,
99,3783733,21.16,,,
12,3783735,,20.18,,
12,3783738,18.56,,,
9,3783739,,20.75,,
97,3783741,17.1,,,
96,3783745,,22.44,,
78,3783745,17.17,,,
6,3783754,,19.03,,
5,3783762,,21.76,,
44,3783763,19.22,,,
40,3783764,,21.76,,
26,3783765,17.98,,,
42,3783766,,19.25,,
93,3783771,19.43,,,
71,3783773,,16.18,,
23,3783775,,19.88,,
20,3783775,18.34,,,
34,3783781,,22.18,,
7,3783783,,21.87,,
77,3783791,20.2,,,
1,3783792,18.17,,,
92,3783794,20.78,,,
13,3783795,19.14,,,
94,3783797,18.98,,,
93,3783802,,24.56,,
34,3783802,18.8,,,
43,3783807,18.27,,,
88,3783812,18.66,,,
30,3783815,,18.97,,
62,3783816,,16.28,,
82,3783817,20.37,,,
45,3783819,,20.34,,
65,3783826,18.52,,,
22,3783828,,17.99,,
25,3783828,20.67,,,
50,3783833,,23.38,,
11,3783837,,21.36,,
56,3783838,,20.68,,
37,3783839,20.43,,,
80,3783841,19.39,,,
91,3783845,,20.52,,
5,3783845,18.21,,,
83,3783846,19.66,,,
2,3783848,,20.66,,
35,3783850,,19.25,,
76,3783850,,21.57,,
21,3783852,21.46,,,
0,3783854,20.11,,,
63,3783857,,19.02,,
30,3783859,20.55,,,
32,3783862,19.01,,,
42,3783863,17.14,,,
63,3783863,17.4,,,
62,3783866,18.86,,,
31,3783869,20.88,,,
17,3783876,19.35,,,
59,3783877,21.51,,,
57,3783878,19.43,,,
83,3783893,,18.63,,
44,3783893,,20.13,,
70,3783897,19.7,,,
98,3783903,,18.75,,
85,3783905,,21.8,,
55,3783911,,19.7,,
24,3783912,,19.21,,
86,3783912,18.09,,,
47,3783912,,20.2,,
95,3783915,15.91,,,
53,3783920,,19.29,,
39,3783920,18.31,,,
49,3783923,17.91,,,
84,3783925,19.47,,,
76,3783928,18.62,,,
29,3783931,18.76,,,
31,3783932,,19.05,,
70,3783932,,19.52,,
49,3783934,,19.76,,
48,3783934,19.15,,,
60,3783934,20.42,,,
33,3783937,18.21,,,
69,3783939,17.88,,,
52,3783940,17.1,,,
98,3783941,18.54,,,
58,3783948,,21.79,,
81,3783950,,22.53,,
4,3783953,19.99,,,
8,3783955,19.09,,,
50,3783955,18.88,,,
1,3783958,,21.14,,
59,3783965,,20.72,,
11,3783967,19.49,,,
33,3783977,,23.11,,
27,3783982,,20.41,,
77,3783982,,19.35,,
47,3783991,19.85,,,
16,3783991,18.17,,,
66,3783993,20.32,,,
80,3783994,,20.46,,
41,3783997,19.9,,,
78,3784002,,21.39,,
58,3784006,17.2,,,
23,3784007,17.09,,,
28,3784008,19.64,,,
75,3784010,19.93,,,
65,3784012,,20.21,,
96,3784013,19.77,,,
85,3784014,22.38,,,
61,3784025,18.53,,,
20,3784026,,18.61,,
22,3784027,20.1,,,
36,3784028,,19.26,,
79,3784029,,21.77,,
89,3784030,20.17,,,
14,3784032,,20.8,,
3,3784040,18.45,,,
16,3784044,,20.61,,
45,3784044,20.0,,,
19,3784045,,20.65,,
66,3784046,,21.3,,
92,3784047,,20.87,,
73,3784051,,19.59,,
56,3784052,22.44,,,
71,3784057,20.9,,,
54,3784061,18.97,,,
19,3784064,20.51,,,
60,3784071,,19.51,,
89,3784077,,20.68,,
9,3784077,20.61,,,
13,3784078,,23.2,,
99,3784081,,19.29,,
87,3784082,17.23,,,
57,3784083,,20.37,,
32,3784087,,20.58,,
15,3784088,,19.42,,
54,3784090,,21.3,,
29,3784092,,21.0,,
38,3785980,22.91,,,
78,3787207,17.06,,,
73,3787212,,17.77,,
50,3787213,,19.19,,
93,3787215,20.58,,,
95,3787217,17.24,,,
57,3787219,20.37,,,
55,3787222,,19.17,,
15,3787224,17.55,,,
61,3787224,19.15,,,
21,3787227,19.88,,,
0,3787229,,20.78,,
67,3787232,,19.64,,
29,3787234,,21.73,,
27,3787246,19.23,,,
16,3787252,,20.58,,
6,3787253,,18.51,,
2,3787261,17.96,,,
63,3787261,,19.52,,
66,3787263,,21.57,,
54,3787271,19.72,,,
40,3787272,20.54,,,
9,3787275,22.54,,,
23,3787278,,19.83,,
75,3787279,,20.05,,
39,3787281,21.49,,,
62,3787283,19.39,,,
59,3787284,21.52,,,
53,3787292,,20.84,,
73,3787294,17.57,,,
88,3787295,18.65,,,
16,3787296,16.91,,,
17,3787297,20.26,,,
76,3787298,,20.23,,
85,3787301,,21.73,,
68,3787302,17.52,,,
57,3787302,,21.04,,
50,3787307,21.98,,,
80,3787308,,19.53,,
44,3787308,18.89,,,
77,3787310,,19.92,,
72,3787317,,21.89,,
37,3787317,,20.87,,
84,3787322,21.04,,,
11,3787325,18.98,,,
14,3787330,19.64,,,
77,3787334,17.53,,,
90,3787336,,18.15,,
87,3787339,,21.12,,
31,3787344,,20.63,,
83,3787344,,19.39,,
68,3787344,,21.31,,
74,3787347,18.8,,,
91,3787351,,21.08,,
88,3787352,,18.33,,
69,3787352,,20.5,,
10,3787356,19.89,,,
20,3787357,18.05,,,
1,3787360,,23.37,,
56,3787360,21.38,,,
84,3787362,,19.82,,
43,3787363,19.44,,,
41,3787365,21.49,,,
78,3787366,,19.84,,
36,3787367,,20.43,,
22,3787369,18.96,,,
5,3787372,,21.81,,
70,3787377,18.32,,,
33,3787377,18.09,,,
45,3787377,,19.33,,
35,3787379,17.46,,,
18,3787385,,21.03,,
42,3787386,,22.71,,
44,3787386,,20.49,,
96,3787387,22.08,,,
3,3787392,19.67,,,
4,3787393,18.46,,,
85,3787395,24.55,,,
54,3787396,,19.77,,
94,3787397,19.94,,,
34,3787399,19.22,,,
80,3787401,18.99,,,
89,3787401,18.23,,,
59,3787403,,19.43,,
72,3787404,21.7,,,
34,3787415,,20.57,,
17,3787418,,20.15,,
4,3787426,,19.84,,
89,3787429,,20.02,,
32,3787431,19.5,,,
95,3787434,,23.25,,
83,3787434,20.27,,,
23,3787438,18.22,,,
64,3787443,,18.37,,
60,3787446,20.4,,,
9,3787449,,20.73,,
65,3787450,,18.15,,
39,3787452,,21.59,,
79,3787454,21.51,,,
26,3787456,17.98,,,
82,3787459,19.62,,,
19,3787461,,20.63,,
47,3787462,,20.92,,
28,3787463,18.62,,,
12,3787463,,20.82,,
7,3787469,19.8,,,
90,3787472,20.66,,,
11,3787472,,19.94,,
12,3787475,20.42,,,
45,3787476,18.77,,,
24,3787478,20.23,,,
5,3787478,18.53,,,
65,3787480,18.1,,,
51,3787480,17.86,,,
53,3787481,18.04,,,
35,3787481,,20.77,,
37,3787482,19.78,,,
60,3787487,,18.35,,
98,3787488,18.97,,,
49,3787489,,19.71,,
55,3787490,19.59,,,
0,3787498,18.37,,,
29,3787503,17.31,,,
22,3787504,,19.83,,
25,3787504,,17.94,,
25,3787506,19.94,,,
93,3787509,,23.4,,
30,3787515,,20.43,,
47,3787518,18.34,,,
86,3787519,19.08,,,
71,3787522,20.04,,,
82,3787522,,19.45,,
30,3787524,19.57,,,
61,3787525,,21.1,,
26,3787527,,21.18,,
32,3787529,,20.47,,
96,3787531,,21.71,,
28,3787533,,18.69,,
10,3787534,,20.12,,
18,3787535,21.03,,,
13,3787536,,22.23,,
42,3787539,17.83,,,
52,3787540,19.07,,,
1,3787540,20.49,,,
76,3787548,18.91,,,
58,3787548,,22.36,,
70,3787549,,22.21,,
2,3787550,,18.76,,
75,3787552,18.15,,,
99,3787557,23.18,,,
56,3787563,,18.76,,
27,3787563,,20.19,,
19,3787565,17.81,,,
98,3787576,,22.01,,
92,3787581,20.86,,,
97,3787589,17.62,,,
64,3787594,22.88,,,
67,3787600,17.99,,,
43,3787606,,20.87,,
7,3787609,,21.25,,
74,3787611,,19.58,,
81,3787611,,21.58,,
14,3787612,,21.14,,
40,3787617,,22.69,,
91,3787629,20.24,,,
41,3787630,,20.81,,
48,3787636,19.28,,,
63,3787638,18.44,,,
92,3787638,,21.77,,
87,3787640,17.12,,,
71,3787645,,18.91,,
13,3787649,19.71,,,
36,3787655,19.66,,,
48,3787657,,21.06,,
81,3787660,19.96,,,
66,3787662,19.52,,,
3,3787664,,20.27,,
33,3787664,,21.27,,
58,3787664,19.64,,,
21,3787666,,22.08,,
86,3787666,,21.28,,
31,3787667,20.61,,,
51,3787668,,20.53,,
15,3787670,,19.72,,
20,3787671,,19.3,,
8,3787671,,20.96,,
97,3787674,,18.98,,
24,3787678,,21.01,,
8,3787678,17.72,,,
49,3787681,19.39,,,
79,3787681,,21.49,,
69,3787688,18.49,,,
94,3787691,,20.66,,
52,3787691,,19.58,,
6,3787691,19.56,,,
62,3787694,,19.5,,
99,3787696,,20.3,,
46,3789285,,25.49,,
46,3789332,24.65,,,
38,3789805,22.61,,,
41,3790799,22.35,,,
22,3790799,19.23,,,
61,3790802,,20.59,,
72,3790802,,21.96,,
32,3790802,,22.31,,
87,3790809,19.73,,,
99,3790809,20.94,,,
76,3790810,19.68,,,
43,3790810,,20.51,,
81,3790812,,21.82,,
58,3790813,16.04,,,
17,3790814,,20.31,,
83,3790814,21.38,,,
23,3790817,,18.91,,
